                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.6481,                  1.732,                 1.5164,                0.77214,                0.80264,                0.83067,                0.37198,                 1.8369,                  1.327,                  1.467,             0.00066481,             0.00066481,             0.00066481
                     13,                 1.6425,                  1.712,                 1.5108,                0.80988,                0.75402,                0.81983,                0.33216,                 2.0023,                 1.3336,                 1.5363,              0.0006644,              0.0006644,              0.0006644
                     14,                 1.6419,                 1.6413,                 1.5043,                0.79331,                0.81277,                0.83652,                0.36635,                  1.895,                 1.2547,                 1.5178,             0.00066395,             0.00066395,             0.00066395
                     15,                 1.6777,                 1.6682,                 1.5282,                0.83696,                0.81584,                0.85236,                0.37376,                  1.861,                 1.2315,                 1.4998,             0.00066346,             0.00066346,             0.00066346
                     16,                 1.6646,                 1.6709,                 1.5575,                0.82848,                0.82854,                0.86431,                0.39825,                 1.7796,                 1.2442,                 1.4523,             0.00066294,             0.00066294,             0.00066294
                     17,                 1.6121,                 1.5933,                 1.4919,                0.83081,                0.77247,                0.84332,                0.37014,                 1.8641,                 1.2213,                 1.4533,             0.00066238,             0.00066238,             0.00066238
                     18,                 1.5866,                 1.5393,                 1.4848,                0.83348,                0.84268,                0.85985,                0.37325,                 1.8601,                 1.1585,                 1.4673,             0.00066178,             0.00066178,             0.00066178
                     19,                 1.5881,                 1.4593,                 1.4978,                0.83518,                0.82578,                0.85099,                0.36428,                 1.8665,                 1.1431,                 1.4577,             0.00066115,             0.00066115,             0.00066115
                     20,                 1.6078,                 1.4724,                 1.4695,                0.86283,                0.84494,                0.86659,                0.37726,                 1.8673,                 1.0948,                 1.4367,             0.00066049,             0.00066049,             0.00066049
                     21,                 1.5751,                 1.4171,                 1.4654,                0.86714,                0.84668,                0.87848,                0.38686,                 1.8745,                 1.0904,                 1.4671,             0.00065979,             0.00065979,             0.00065979
                     22,                 1.6178,                 1.4933,                 1.4819,                0.87672,                0.83618,                0.87607,                0.39287,                 1.8698,                 1.0823,                 1.4866,             0.00065905,             0.00065905,             0.00065905
                     23,                 1.6353,                 1.4249,                 1.4946,                0.84272,                0.81558,                0.84933,                0.36856,                 1.9274,                 1.1133,                 1.5065,             0.00065828,             0.00065828,             0.00065828
                     24,                 1.5843,                 1.3624,                 1.4612,                0.89198,                0.86951,                0.90236,                0.42418,                 1.7656,                 1.0147,                 1.4286,             0.00065747,             0.00065747,             0.00065747
                     25,                 1.5907,                 1.3581,                 1.4785,                0.89278,                0.86416,                0.89404,                0.40864,                 1.8328,                 1.0377,                 1.4496,             0.00065663,             0.00065663,             0.00065663
                     26,                 1.5597,                 1.2992,                 1.4429,                0.88073,                0.87094,                0.90704,                0.42216,                  1.797,                 1.0335,                 1.4359,             0.00065575,             0.00065575,             0.00065575
                     27,                 1.6013,                 1.3334,                 1.4925,                0.87073,                0.87735,                0.90241,                0.41219,                 1.8057,                 1.0678,                 1.4453,             0.00065484,             0.00065484,             0.00065484
                     28,                 1.5918,                 1.3346,                 1.4732,                0.88097,                0.87306,                0.91036,                 0.4122,                 1.8098,                 1.0506,                 1.4547,             0.00065389,             0.00065389,             0.00065389
                     29,                 1.5527,                 1.3014,                 1.4521,                0.89145,                0.89977,                0.90878,                0.41405,                 1.8303,                 1.0017,                 1.4641,             0.00065291,             0.00065291,             0.00065291
                     30,                 1.5929,                 1.3158,                 1.4715,                 0.8856,                0.89584,                0.91181,                0.42737,                 1.7528,                 1.0143,                 1.4224,             0.00065189,             0.00065189,             0.00065189
                     31,                   1.53,                 1.2546,                 1.4475,                0.89565,                0.88748,                0.90438,                0.43016,                 1.7542,                 0.9987,                 1.4265,             0.00065084,             0.00065084,             0.00065084
                     32,                 1.5274,                 1.2542,                 1.4284,                 0.8985,                0.89738,                0.90754,                0.42153,                 1.8121,                0.97664,                 1.4341,             0.00064975,             0.00064975,             0.00064975
                     33,                 1.5193,                 1.2697,                 1.4055,                0.91018,                0.90191,                0.92864,                0.44265,                 1.7546,                0.93671,                 1.3956,             0.00064864,             0.00064864,             0.00064864
                     34,                 1.5387,                 1.2331,                 1.4524,                0.87095,                0.90536,                0.89437,                0.41362,                 1.8448,                0.99291,                 1.4449,             0.00064748,             0.00064748,             0.00064748
                     35,                 1.5854,                 1.2718,                 1.4659,                0.87588,                0.90614,                0.90819,                0.41858,                 1.8041,                0.96762,                  1.444,             0.00064629,             0.00064629,             0.00064629
                     36,                 1.5093,                 1.1859,                 1.4061,                0.90455,                 0.9017,                0.91591,                0.42204,                 1.8405,                0.91241,                 1.4486,             0.00064507,             0.00064507,             0.00064507
                     37,                 1.5345,                 1.1679,                 1.4442,                0.87395,                0.91071,                0.91241,                0.42183,                 1.8327,                 0.9152,                 1.4408,             0.00064381,             0.00064381,             0.00064381
                     38,                  1.481,                 1.1803,                 1.4058,                0.90067,                0.91734,                0.92078,                0.44829,                 1.7479,                0.89228,                 1.3973,             0.00064253,             0.00064253,             0.00064253
                     39,                 1.5577,                 1.1607,                  1.428,                0.91196,                0.91474,                0.91575,                0.43406,                 1.8022,                0.90962,                 1.4256,              0.0006412,              0.0006412,              0.0006412
                     40,                 1.5388,                 1.1913,                 1.4115,                0.90572,                0.92472,                0.92143,                 0.4532,                 1.7217,                0.88885,                 1.3952,             0.00063985,             0.00063985,             0.00063985
                     41,                 1.5064,                 1.1777,                 1.4197,                0.86413,                0.90997,                 0.8916,                0.41818,                 1.8226,                0.90781,                 1.4313,             0.00063846,             0.00063846,             0.00063846
                     42,                 1.5607,                 1.1819,                  1.419,                0.86864,                0.88602,                0.88786,                0.41953,                 1.8063,                0.94017,                 1.4294,             0.00063703,             0.00063703,             0.00063703
                     43,                 1.5301,                 1.1936,                 1.4457,                0.90723,                 0.8932,                0.91466,                0.44473,                 1.7081,                0.90967,                 1.3851,             0.00063558,             0.00063558,             0.00063558
                     44,                 1.4989,                 1.1303,                 1.3868,                0.93043,                0.90335,                0.91853,                 0.4288,                 1.7698,                0.91096,                 1.3907,             0.00063409,             0.00063409,             0.00063409
                     45,                 1.5246,                 1.1213,                 1.4263,                0.94402,                0.91646,                0.93199,                0.46508,                  1.705,                0.88615,                 1.3671,             0.00063257,             0.00063257,             0.00063257
                     46,                 1.5297,                 1.1554,                 1.4261,                0.88852,                0.89426,                  0.914,                0.44459,                   1.74,                 0.9307,                  1.386,             0.00063101,             0.00063101,             0.00063101
                     47,                 1.5393,                  1.168,                 1.4281,                 0.8687,                0.89748,                0.89407,                0.41648,                 1.8591,                0.95039,                 1.4465,             0.00062943,             0.00062943,             0.00062943
                     48,                 1.4916,                   1.11,                 1.4113,                0.91856,                0.89673,                0.92404,                0.46137,                 1.7303,                0.91958,                 1.3957,             0.00062781,             0.00062781,             0.00062781
                     49,                 1.4834,                 1.0865,                 1.4116,                0.87798,                0.91515,                0.90594,                0.43959,                 1.7645,                0.90704,                 1.4168,             0.00062616,             0.00062616,             0.00062616
                     50,                  1.487,                 1.0927,                 1.4211,                0.90475,                0.91711,                0.91786,                0.45129,                 1.7353,                0.87969,                 1.4005,             0.00062448,             0.00062448,             0.00062448
                     51,                 1.4892,                 1.1057,                 1.4252,                0.91372,                0.90128,                0.92229,                0.46201,                 1.7089,                 0.8789,                 1.3936,             0.00062277,             0.00062277,             0.00062277
                     52,                 1.4918,                  1.059,                 1.4095,                0.91436,                0.91151,                0.93001,                0.46052,                 1.7172,                0.86492,                  1.376,             0.00062102,             0.00062102,             0.00062102
                     53,                 1.4861,                 1.0737,                 1.3951,                0.90351,                0.92361,                0.93208,                0.46136,                 1.6922,                0.86917,                 1.3838,             0.00061925,             0.00061925,             0.00061925
                     54,                 1.4956,                 1.0792,                 1.4004,                0.90249,                0.91667,                0.91922,                0.44178,                 1.7624,                0.87237,                 1.4147,             0.00061744,             0.00061744,             0.00061744
                     55,                 1.5102,                 1.0678,                 1.4142,                 0.9027,                0.93212,                0.92188,                0.45165,                  1.767,                0.86021,                 1.3956,              0.0006156,              0.0006156,              0.0006156
                     56,                 1.5394,                 1.1134,                 1.4416,                0.89746,                0.92712,                0.92867,                0.44991,                 1.7807,                0.84597,                  1.414,             0.00061373,             0.00061373,             0.00061373
                     57,                 1.4926,                 1.0376,                 1.4059,                0.91765,                 0.9281,                0.92829,                0.46536,                 1.6864,                0.84646,                 1.3667,             0.00061184,             0.00061184,             0.00061184
                     58,                 1.4627,                 1.0542,                 1.3768,                0.89826,                0.93714,                0.92922,                0.45748,                 1.7366,                0.83398,                 1.3827,             0.00060991,             0.00060991,             0.00060991
                     59,                 1.4974,                 1.0872,                  1.398,                0.88938,                  0.917,                0.92092,                0.45238,                 1.7506,                0.83638,                 1.3945,             0.00060795,             0.00060795,             0.00060795
                     60,                 1.4893,                  1.041,                 1.3813,                 0.8689,                 0.9224,                0.92526,                0.43705,                 1.7928,                0.86283,                 1.4423,             0.00060596,             0.00060596,             0.00060596
                     61,                 1.4785,                 1.0562,                 1.3974,                0.92387,                0.92927,                0.93871,                0.46364,                 1.7367,                0.82578,                 1.4018,             0.00060394,             0.00060394,             0.00060394
                     62,                 1.4875,                   1.03,                 1.3945,                0.93204,                0.93033,                0.93915,                0.47455,                 1.6835,                 0.8228,                  1.366,              0.0006019,              0.0006019,              0.0006019
                     63,                 1.4631,                0.99699,                 1.3706,                0.91725,                0.92995,                0.93469,                0.46321,                 1.6863,                0.80218,                 1.3727,             0.00059982,             0.00059982,             0.00059982
                     64,                  1.462,                 1.0241,                 1.3865,                0.93918,                0.94413,                0.94517,                0.45624,                 1.7506,                0.81793,                 1.3916,             0.00059772,             0.00059772,             0.00059772
                     65,                 1.4358,                0.99357,                 1.3737,                0.94132,                0.93877,                 0.9479,                0.47358,                 1.7219,                0.80772,                 1.3825,             0.00059558,             0.00059558,             0.00059558
                     66,                  1.474,                  1.037,                 1.4087,                 0.9299,                0.94183,                0.95742,                0.48504,                  1.673,                0.82361,                 1.3629,             0.00059342,             0.00059342,             0.00059342
                     67,                 1.4709,                 1.0189,                 1.3954,                0.93067,                0.92802,                0.94047,                0.45338,                 1.7821,                0.81751,                 1.4084,             0.00059123,             0.00059123,             0.00059123
                     68,                 1.4396,                0.97628,                 1.3814,                0.91544,                0.90312,                0.93146,                0.45867,                   1.75,                0.80402,                 1.3983,             0.00058901,             0.00058901,             0.00058901
                     69,                 1.4563,                 1.0016,                 1.3888,                0.91132,                0.92712,                0.92474,                0.46051,                 1.7085,                0.79032,                 1.3699,             0.00058677,             0.00058677,             0.00058677
                     70,                 1.4623,                 1.0208,                 1.3885,                0.94084,                 0.9298,                0.94744,                0.47537,                 1.6703,                0.77792,                 1.3607,              0.0005845,              0.0005845,              0.0005845
                     71,                 1.4525,                 1.0042,                 1.3708,                0.94417,                0.92221,                0.94332,                 0.4642,                 1.6973,                0.77838,                 1.3567,              0.0005822,              0.0005822,              0.0005822
                     72,                 1.4917,                 1.0405,                 1.3867,                0.93048,                0.91541,                0.94323,                0.45266,                 1.7119,                0.80368,                 1.3741,             0.00057987,             0.00057987,             0.00057987
                     73,                 1.4871,                 1.0541,                 1.3909,                 0.9437,                0.92958,                0.94848,                0.48977,                   1.62,                0.80348,                  1.339,             0.00057751,             0.00057751,             0.00057751
                     74,                 1.4551,                0.98379,                 1.3715,                0.94355,                0.93333,                0.94208,                0.46465,                 1.7159,                0.77425,                 1.3611,             0.00057513,             0.00057513,             0.00057513
                     75,                 1.4923,                 1.0348,                 1.3965,                 0.9325,                0.93331,                0.94027,                0.47059,                 1.6825,                0.77272,                 1.3497,             0.00057273,             0.00057273,             0.00057273
                     76,                 1.4321,                 1.0036,                 1.3885,                0.92955,                0.93532,                 0.9468,                0.46875,                 1.6656,                0.79449,                 1.3572,              0.0005703,              0.0005703,              0.0005703
                     77,                 1.4473,                 0.9912,                 1.3784,                0.91998,                0.93851,                0.94522,                0.48689,                 1.6088,                0.78406,                 1.3301,             0.00056784,             0.00056784,             0.00056784
                     78,                 1.4061,                0.97132,                 1.3569,                 0.9307,                0.94364,                0.95168,                0.50591,                 1.5646,                0.76508,                 1.3124,             0.00056536,             0.00056536,             0.00056536
                     79,                 1.4502,                0.96962,                 1.3934,                 0.9378,                0.94791,                0.95577,                0.50042,                 1.6125,                0.77419,                  1.325,             0.00056285,             0.00056285,             0.00056285
                     80,                 1.4808,                 0.9941,                  1.397,                0.92364,                 0.9404,                0.93493,                0.46859,                 1.6962,                0.76288,                 1.3569,             0.00056032,             0.00056032,             0.00056032
                     81,                 1.4398,                0.93316,                 1.3512,                0.91719,                0.93655,                0.93761,                0.46959,                 1.6513,                0.77138,                 1.3742,             0.00055776,             0.00055776,             0.00055776
                     82,                 1.4119,                0.93113,                 1.3672,                0.92721,                 0.9229,                0.93693,                0.46895,                 1.6916,                0.77793,                 1.3539,             0.00055518,             0.00055518,             0.00055518
                     83,                 1.4593,                 1.0022,                 1.3623,                0.93075,                0.92674,                 0.9419,                0.48198,                 1.6715,                0.77998,                 1.3488,             0.00055257,             0.00055257,             0.00055257
                     84,                 1.4198,                0.95075,                 1.3518,                 0.9406,                0.92682,                0.94379,                0.49554,                 1.6236,                0.80768,                 1.3417,             0.00054994,             0.00054994,             0.00054994
                     85,                 1.4154,                 0.9336,                 1.3554,                0.90296,                0.89212,                0.93056,                0.49907,                 1.6023,                  0.833,                 1.3558,             0.00054729,             0.00054729,             0.00054729
                     86,                 1.4309,                 0.9283,                 1.3628,                0.93449,                0.92297,                0.94659,                0.49898,                 1.5909,                0.79933,                 1.3658,             0.00054461,             0.00054461,             0.00054461
                     87,                  1.456,                 1.0199,                 1.3698,                0.93388,                0.94064,                0.94787,                0.48259,                 1.6368,                0.76653,                 1.3415,             0.00054192,             0.00054192,             0.00054192
                     88,                 1.4481,                0.99149,                 1.3607,                0.94527,                0.94252,                0.95021,                0.49242,                 1.6129,                0.75507,                 1.3309,              0.0005392,              0.0005392,              0.0005392
                     89,                 1.4221,                0.98585,                 1.3713,                0.95604,                0.93943,                0.95473,                0.49498,                 1.6189,                0.76057,                  1.335,             0.00053645,             0.00053645,             0.00053645
                     90,                 1.4307,                0.93936,                 1.3389,                0.92154,                0.92994,                0.93244,                0.45427,                 1.7257,                 0.7953,                 1.3861,             0.00053369,             0.00053369,             0.00053369
                     91,                 1.4192,                0.94823,                 1.3434,                0.92645,                0.93087,                0.94624,                0.48069,                 1.6369,                0.77788,                 1.3518,              0.0005309,              0.0005309,              0.0005309
                     92,                 1.4319,                0.95836,                 1.3841,                0.93424,                0.93158,                0.94969,                 0.4806,                 1.6373,                0.77009,                 1.3485,             0.00052809,             0.00052809,             0.00052809
                     93,                 1.4166,                0.97259,                 1.3449,                0.93633,                0.92984,                0.94268,                0.48613,                 1.6364,                0.75088,                 1.3334,             0.00052526,             0.00052526,             0.00052526
                     94,                 1.3774,                0.91609,                 1.3291,                0.93994,                0.94655,                0.95769,                0.50782,                 1.6026,                0.73536,                 1.3162,             0.00052242,             0.00052242,             0.00052242
                     95,                 1.3768,                0.91224,                  1.311,                0.93902,                0.96234,                0.96038,                0.51296,                 1.5928,                0.72876,                 1.3121,             0.00051955,             0.00051955,             0.00051955
                     96,                 1.3877,                0.90049,                 1.3201,                0.93001,                0.96525,                0.95692,                0.49183,                 1.6472,                0.74324,                 1.3256,             0.00051666,             0.00051666,             0.00051666
                     97,                  1.367,                 0.8969,                 1.3063,                0.94532,                0.95863,                0.95986,                0.49546,                 1.6362,                0.73964,                 1.3249,             0.00051375,             0.00051375,             0.00051375
                     98,                  1.406,                0.90481,                 1.3522,                0.94464,                0.93979,                0.94835,                0.45072,                 1.7804,                0.76039,                 1.3831,             0.00051082,             0.00051082,             0.00051082
                     99,                 1.4469,                0.94285,                 1.3501,                0.94455,                0.95415,                0.94951,                0.46601,                 1.7419,                0.75759,                 1.3747,             0.00050787,             0.00050787,             0.00050787
                    100,                 1.4077,                 0.9009,                  1.337,                0.95258,                0.95932,                0.96432,                0.51229,                 1.5968,                0.72503,                 1.3102,              0.0005049,              0.0005049,              0.0005049
                    101,                 1.3961,                0.88444,                 1.3278,                0.94292,                0.95037,                0.95785,                0.50725,                 1.5926,                 0.7204,                   1.31,             0.00050192,             0.00050192,             0.00050192
                    102,                 1.4003,                0.92592,                 1.3302,                0.94364,                0.94864,                0.95978,                0.49501,                 1.6117,                0.73291,                 1.3311,             0.00049891,             0.00049891,             0.00049891
                    103,                  1.354,                 0.8814,                 1.3164,                0.95144,                0.94188,                0.95646,                0.50309,                 1.5765,                0.73474,                 1.3206,             0.00049589,             0.00049589,             0.00049589
                    104,                 1.4038,                0.88463,                 1.3316,                0.94689,                0.94877,                0.95638,                0.50436,                 1.5784,                0.73437,                 1.3147,             0.00049285,             0.00049285,             0.00049285
                    105,                  1.413,                0.88455,                  1.357,                0.95124,                0.94973,                0.96067,                0.51171,                 1.5798,                0.72956,                 1.3035,              0.0004898,              0.0004898,              0.0004898
                    106,                 1.4067,                0.92869,                 1.3538,                0.95334,                0.94713,                0.96191,                0.51292,                 1.5593,                0.72609,                 1.2905,             0.00048673,             0.00048673,             0.00048673
                    107,                 1.4237,                 0.9296,                 1.3597,                0.94373,                0.94525,                0.95317,                0.47649,                 1.6828,                0.75684,                 1.3513,             0.00048364,             0.00048364,             0.00048364
                    108,                 1.3636,                0.92452,                 1.3158,                0.92767,                0.95118,                0.95168,                0.50373,                 1.5944,                0.73016,                 1.3143,             0.00048053,             0.00048053,             0.00048053
                    109,                  1.362,                0.89594,                  1.325,                0.92325,                0.95723,                0.95566,                0.51988,                 1.5513,                0.71252,                 1.2995,             0.00047741,             0.00047741,             0.00047741
                    110,                 1.3683,                0.86737,                 1.3022,                0.92718,                0.95509,                0.95553,                 0.5269,                 1.5424,                0.70846,                 1.3006,             0.00047428,             0.00047428,             0.00047428
                    111,                 1.3915,                0.88115,                  1.325,                0.93871,                0.95585,                0.95685,                 0.5082,                 1.6031,                0.71724,                 1.3271,             0.00047113,             0.00047113,             0.00047113
                    112,                 1.3715,                0.91217,                 1.3359,                0.95015,                0.94573,                0.96091,                0.50221,                 1.6109,                0.71144,                 1.3321,             0.00046796,             0.00046796,             0.00046796
                    113,                 1.3654,                0.88321,                 1.3185,                0.95202,                0.93456,                0.95216,                0.48302,                 1.6703,                0.71129,                 1.3391,             0.00046478,             0.00046478,             0.00046478
                    114,                 1.3984,                0.91241,                 1.3412,                0.93647,                0.94842,                0.96127,                  0.495,                 1.6229,                0.70894,                 1.3248,             0.00046158,             0.00046158,             0.00046158
                    115,                 1.3937,                0.88551,                 1.3471,                0.95003,                0.95091,                0.96579,                0.49987,                  1.632,                0.71217,                 1.3268,             0.00045838,             0.00045838,             0.00045838
                    116,                 1.3771,                0.85719,                 1.3201,                0.95976,                0.95476,                0.96506,                0.51214,                 1.6117,                0.69687,                 1.3127,             0.00045516,             0.00045516,             0.00045516
                    117,                 1.3778,                0.85729,                  1.315,                0.95202,                0.95455,                0.96166,                0.51027,                 1.6244,                0.69821,                 1.3176,             0.00045192,             0.00045192,             0.00045192
                    118,                  1.387,                0.87836,                 1.3248,                0.95418,                0.96782,                0.97187,                0.50863,                 1.6171,                0.69989,                 1.3162,             0.00044867,             0.00044867,             0.00044867
                    119,                 1.3762,                0.87312,                 1.3319,                0.94796,                0.94502,                0.95952,                0.50964,                 1.5764,                0.69469,                 1.3002,             0.00044542,             0.00044542,             0.00044542
                    120,                 1.3519,                0.83802,                 1.2963,                0.94568,                0.95033,                 0.9603,                0.52333,                 1.5434,                0.69236,                  1.285,             0.00044214,             0.00044214,             0.00044214
                    121,                  1.388,                0.85994,                 1.3329,                0.94742,                0.95604,                0.96316,                0.53125,                 1.5086,                0.68997,                 1.2763,             0.00043886,             0.00043886,             0.00043886
                    122,                 1.3625,                0.85527,                 1.3178,                0.94634,                0.95351,                0.95496,                0.53694,                 1.4968,                0.68255,                 1.2647,             0.00043557,             0.00043557,             0.00043557
                    123,                 1.3652,                0.82901,                 1.3147,                0.94136,                0.95663,                0.96037,                0.53729,                 1.4939,                0.68523,                 1.2645,             0.00043226,             0.00043226,             0.00043226
                    124,                 1.3385,                0.85261,                  1.316,                0.94083,                0.95746,                0.96159,                0.53567,                 1.4799,                0.68735,                 1.2655,             0.00042895,             0.00042895,             0.00042895
                    125,                 1.3535,                0.84291,                 1.3132,                0.94278,                0.95528,                0.96035,                0.52954,                 1.5234,                0.68588,                 1.2816,             0.00042562,             0.00042562,             0.00042562
                    126,                  1.382,                0.86678,                 1.3248,                 0.9313,                0.95199,                0.94834,                0.48576,                 1.6361,                 0.7017,                 1.3273,             0.00042229,             0.00042229,             0.00042229
                    127,                 1.3793,                0.84729,                 1.3267,                0.93172,                0.95101,                0.94599,                0.49129,                 1.6323,                 0.6918,                 1.3262,             0.00041894,             0.00041894,             0.00041894
                    128,                 1.3765,                0.85058,                 1.3218,                0.94014,                0.96337,                 0.9526,                0.50901,                 1.5921,                0.68185,                 1.2979,             0.00041559,             0.00041559,             0.00041559
                    129,                 1.3721,                0.84639,                  1.312,                0.94558,                  0.966,                0.95476,                0.51781,                 1.5747,                0.68303,                  1.277,             0.00041223,             0.00041223,             0.00041223
                    130,                 1.3734,                0.87181,                 1.3228,                0.95357,                0.95912,                0.95503,                0.51075,                 1.5949,                0.68479,                 1.2863,             0.00040886,             0.00040886,             0.00040886
                    131,                 1.3583,                0.84003,                 1.3065,                0.94873,                0.95257,                0.95829,                0.52155,                 1.5399,                 0.6819,                 1.2895,             0.00040548,             0.00040548,             0.00040548
                    132,                 1.3368,                0.84178,                 1.3066,                0.93958,                0.95715,                0.95582,                0.51844,                 1.5513,                0.69139,                  1.286,             0.00040209,             0.00040209,             0.00040209
                    133,                 1.3127,                0.81485,                 1.2958,                0.93448,                0.95627,                0.94665,                0.50484,                 1.6079,                 0.6956,                 1.3033,              0.0003987,              0.0003987,              0.0003987
                    134,                  1.311,                0.79162,                 1.2686,                0.95446,                0.95605,                0.96293,                0.53427,                 1.5354,                0.68122,                 1.2797,              0.0003953,              0.0003953,              0.0003953
                    135,                   1.32,                0.83893,                 1.2868,                0.94332,                0.96681,                0.96378,                0.53421,                 1.5229,                0.67459,                 1.2789,              0.0003919,              0.0003919,              0.0003919
                    136,                 1.3599,                0.86067,                 1.3039,                 0.9437,                0.97108,                0.96642,                  0.515,                 1.5923,                0.68219,                 1.3117,             0.00038848,             0.00038848,             0.00038848
                    137,                 1.4039,                0.83315,                  1.303,                0.93831,                0.97095,                0.96726,                0.48085,                 1.6935,                0.70138,                  1.383,             0.00038507,             0.00038507,             0.00038507
                    138,                 1.3535,                0.83212,                 1.3021,                 0.9424,                0.96287,                0.96508,                0.54236,                 1.4756,                0.66964,                 1.2652,             0.00038164,             0.00038164,             0.00038164
                    139,                 1.3872,                0.85199,                 1.3498,                0.95676,                0.96114,                 0.9728,                0.54728,                  1.474,                0.66538,                 1.2751,             0.00037822,             0.00037822,             0.00037822
                    140,                 1.3564,                0.85426,                 1.3023,                0.96251,                0.97205,                0.97321,                0.52643,                 1.5486,                 0.6695,                 1.2843,             0.00037478,             0.00037478,             0.00037478
                    141,                 1.3387,                0.82999,                 1.2821,                0.96328,                0.96358,                0.97041,                 0.5295,                 1.5424,                0.66613,                 1.2762,             0.00037135,             0.00037135,             0.00037135
                    142,                 1.3074,                0.79687,                 1.2606,                0.95728,                0.96734,                0.96978,                 0.5296,                 1.5259,                0.66011,                 1.2809,             0.00036791,             0.00036791,             0.00036791
                    143,                 1.2962,                0.76745,                 1.2716,                0.95324,                0.96826,                0.96902,                0.52058,                 1.5506,                0.66223,                 1.2845,             0.00036446,             0.00036446,             0.00036446
                    144,                 1.3465,                0.82377,                    1.3,                0.94599,                 0.9672,                0.96555,                0.51763,                 1.5674,                0.66641,                 1.2856,             0.00036102,             0.00036102,             0.00036102
                    145,                 1.3536,                0.84276,                 1.2941,                0.94897,                0.96314,                0.96289,                0.53098,                 1.5371,                0.66287,                 1.2749,             0.00035757,             0.00035757,             0.00035757
                    146,                  1.346,                0.81063,                 1.2928,                0.96064,                0.96801,                0.97606,                0.54045,                 1.5148,                 0.6554,                 1.2642,             0.00035411,             0.00035411,             0.00035411
                    147,                 1.3381,                0.83127,                 1.2943,                0.95104,                0.96152,                0.96531,                0.50868,                 1.5897,                0.66613,                 1.2884,             0.00035066,             0.00035066,             0.00035066
                    148,                 1.3154,                0.79396,                 1.2818,                0.95698,                0.96397,                0.96533,                0.52928,                 1.5385,                0.64979,                 1.2676,             0.00034721,             0.00034721,             0.00034721
                    149,                 1.3118,                0.79963,                 1.2893,                0.95481,                0.96206,                0.96696,                0.55602,                 1.4668,                0.63605,                 1.2452,             0.00034375,             0.00034375,             0.00034375
                    150,                 1.2853,                0.76049,                 1.2628,                0.94116,                0.97073,                0.96588,                0.55904,                 1.4339,                 0.6319,                 1.2383,             0.00034029,             0.00034029,             0.00034029
                    151,                 1.3434,                0.82042,                 1.3047,                0.95752,                0.95735,                0.96727,                0.54688,                 1.4815,                0.63697,                 1.2489,             0.00033684,             0.00033684,             0.00033684
                    152,                 1.3619,                0.85481,                 1.3135,                0.95299,                0.94972,                0.96486,                0.53843,                 1.4964,                0.63522,                 1.2624,             0.00033338,             0.00033338,             0.00033338
                    153,                 1.3473,                0.79736,                 1.3253,                0.95801,                0.95463,                0.96964,                 0.5451,                 1.4839,                0.63131,                 1.2593,             0.00032992,             0.00032992,             0.00032992
